,start,start_ms,end,end_ms,file,volume,text
0,00:00:00.083,83,00:00:00.583,583,chunk1.wav,6933,[sighs]
1,00:00:01.168,1168,00:00:02.043,2043,chunk2.wav,7395,I have kids and I lie to them.
2,00:00:04.962,4962,00:00:05.505,5505,chunk3.wav,6142,"I get high around 'em, too."
3,00:00:06.131,6131,00:00:07.507,7507,chunk4.wav,5190,"People say you shouldn't do that, but they don't see it."
4,00:00:11.094,11094,00:00:12.199,12199,chunk5.wav,7456,They say you shouldn't be intoxicated around your children.
5,00:00:13.388,13388,00:00:14.159,14159,chunk6.wav,6774,"Well, I'm not. I'm high."
6,00:00:15.932,15932,00:00:17.016,17016,chunk7.wav,7378,"I call it ""elevated."" It's a different thing."
7,00:00:19.102,19102,00:00:20.061,20061,chunk8.wav,6740,"The people who have a problem with that,"
8,00:00:21.104,21104,00:00:22.292,22292,chunk9.wav,5607,they don't understand what getting high is.
9,00:00:23.565,23565,00:00:25.004,25004,chunk10.wav,5566,"Like, they think you're gonna be to your kid, like, ""Who are you?"""
10,00:00:27.777,27777,00:00:28.715,28715,chunk11.wav,10750,What do you think?
11,00:00:29.737,29737,00:00:31.218,31218,chunk12.wav,7236,What's the worst thing that can happen if I'm a little high around my kid?
12,00:00:32.782,32782,00:00:33.324,33324,chunk13.wav,5235,"They're gonna get extra hugs,"
13,00:00:33.950,33950,00:00:34.972,34972,chunk14.wav,8398,and daddy's going to be paranoid about objects.
14,00:00:36.078,36078,00:00:36.599,36599,chunk15.wav,7893,"""Look out."
15,00:00:37.204,37204,00:00:37.892,37892,chunk16.wav,10386,"Don't go there."""
16,00:00:40.623,40623,00:00:41.728,41728,chunk17.wav,7600,"That's it. Plus, I have cool conversations."
17,00:00:44.001,44001,00:00:44.689,44689,chunk18.wav,6014,"I have a six-year-old daughter, man."
18,00:00:45.462,45462,00:00:47.693,47693,chunk19.wav,5285,"There's not a lot of 48-year-old man and 6-year-old girl have in common,"
19,00:00:50.007,50007,00:00:50.779,50779,chunk20.wav,6476,other than the fact she's my daughter.
20,00:00:51.634,51634,00:00:53.135,53135,chunk21.wav,7598,"And so, our conversations are normally pretty boring."
21,00:00:54.721,54721,00:00:56.702,56702,chunk22.wav,5854,"But when I'm high, I'm like, ""You know, you call that thing your baby, your doll."
22,00:00:58.766,58766,00:01:00.247,60247,chunk23.wav,6207,"You call it your baby, but you know it's not a baby, right?"""
23,00:01:03.020,63020,00:01:04.084,64084,chunk24.wav,8578,"""Yeah, I know it's not a baby."""
24,00:01:05.232,65232,00:01:06.191,66191,chunk25.wav,7744,"""Do you call it a baby because you're the youngest"
25,00:01:07.234,67234,00:01:09.361,69361,chunk26.wav,7145,"and you like having someone who is responsible for you?"""
26,00:01:11.571,71571,00:01:12.405,72405,chunk27.wav,4496,"""Maybe."""
27,00:01:13.323,73323,00:01:14.511,74511,chunk28.wav,7017,"""Okay. That's cool. That's cool. Give me a hug. I love you."""
