,start,start_ms,end,end_ms,file,volume,text
0,00:00:08.720,8720,00:00:10.199,10199,chunk1.wav,29532,everybody i was thinking about the first
1,00:00:10.000,10000,00:00:12.279,12279,chunk2.wav,24774,time like congress had to come up with
2,00:00:11.679,11679,00:00:13.119,13119,chunk3.wav,21062,age of consent
3,00:00:14.799,14799,00:00:16.359,16359,chunk4.wav,29784,that'd be like the powdered wigs and
4,00:00:16.240,16240,00:00:17.920,17920,chunk5.wav,26923,stuff that had to be a rough day for the
5,00:00:17.920,17920,00:00:19.880,19880,chunk6.wav,21586,fellas
6,00:00:19.600,19600,00:00:22.559,22559,chunk7.wav,30396,it's like some guy coming up first like
7,00:00:21.840,21840,00:00:24.439,24439,chunk8.wav,29546,from rhode island 12 and i was like ew
8,00:00:25.519,25519,00:00:27.439,27439,chunk9.wav,30872,ew
9,00:00:27.039,27039,00:00:29.079,29079,chunk10.wav,30872,no dude
10,00:00:29.359,29359,00:00:30.959,30959,chunk11.wav,30732,i don't know why i have to go first on
11,00:00:31.119,31119,00:00:32.964,32964,chunk12.wav,29542,this one
12,00:00:32.559,32559,00:00:36.119,36119,chunk13.wav,30717,it's like the hardest one to go first on
13,00:00:34.810,34810,00:00:38.590,38590,chunk14.wav,32767,[Laughter]
14,00:00:39.680,39680,00:00:41.735,41735,chunk15.wav,32767,she's talking [ __ ]
15,00:00:42.370,42370,00:00:44.450,44450,chunk16.wav,21148,[Music]
16,00:00:43.790,43790,00:00:48.585,48585,chunk17.wav,23493,[Applause]
17,00:00:46.530,46530,00:00:51.549,51549,chunk18.wav,22358,[Music]
18,00:00:53.380,53380,00:00:54.974,54974,chunk19.wav,28334,[Applause]
19,00:01:02.320,62320,00:01:04.360,64360,chunk20.wav,29868,this is exciting
20,00:01:04.799,64799,00:01:07.119,67119,chunk21.wav,27993,i was a little too excited i panicked
21,00:01:06.400,66400,00:01:07.919,67919,chunk22.wav,27993,and got this haircut
22,00:01:09.680,69680,00:01:13.399,73399,chunk23.wav,30351,what an insane [ __ ] up
