,start,start_ms,end,end_ms,file,volume,text
0,00:00:00.000,0,00:00:02.460,2460,chunk1.wav,32767,this is so cool hi guys I appreciate you
1,00:00:03.179,3179,00:00:04.769,4769,chunk2.wav,31609,guys coming here so much it's so cool
2,00:00:04.920,4920,00:00:06.270,6270,chunk3.wav,32256,I'm gonna be I'm running my hour I've
3,00:00:06.359,6359,00:00:07.499,7499,chunk4.wav,32203,been running my hour for a few for a
4,00:00:07.620,7620,00:00:08.970,8970,chunk5.wav,28788,long time but I'm going to be really
5,00:00:08.639,8639,00:00:10.859,10859,chunk6.wav,32512,running it this year on the road a lot
6,00:00:10.320,10320,00:00:13.210,13210,chunk7.wav,24313,for people that want to hear it what
7,00:00:13.080,13080,00:00:15.849,15849,chunk8.wav,32074,okay someone was hissing at me
8,00:00:16.100,16100,00:00:19.010,19010,chunk9.wav,32767,I'll get to the funny let me just say hi
9,00:00:18.619,18619,00:00:20.269,20269,chunk10.wav,32767,what the [ __ ]
10,00:00:22.619,22619,00:00:23.889,23889,chunk11.wav,32767,it's laughing like
11,00:00:25.740,25740,00:00:28.440,28440,chunk12.wav,32767,a goddamn I'll be honest she's been
12,00:00:28.260,28260,00:00:30.600,30600,chunk13.wav,32767,laughed there it is okay
13,00:00:31.140,31140,00:00:34.050,34050,chunk14.wav,32767,I heard it in the green room and I'm
14,00:00:32.940,32940,00:00:34.950,34950,chunk15.wav,32767,like what the [ __ ] yeah
15,00:00:41.899,41899,00:00:44.019,44019,chunk16.wav,32767,oh my God I'm so relieved she's laughing
16,00:00:44.520,44520,00:00:46.830,46830,chunk17.wav,32647,there's a part of me that was like What
17,00:00:46.140,46140,00:00:48.390,48390,chunk18.wav,32767,if she didn't the whole set just for
18,00:00:49.140,49140,00:00:51.150,51150,chunk19.wav,32767,them and I'm just like praying for
19,00:00:50.640,50640,00:00:53.230,53230,chunk20.wav,32767,SeaWorld over here
20,00:00:53.160,53160,00:00:54.490,54490,chunk21.wav,32767,God
21,00:00:55.940,55940,00:00:58.400,58400,chunk22.wav,32767,holy [ __ ] you just never worked on that
22,00:00:58.500,58500,00:00:59.680,59680,chunk23.wav,32767,huh
23,00:01:01.260,61260,00:01:03.909,63909,chunk24.wav,32767,you just
24,00:01:03.359,63359,00:01:04.959,64959,chunk25.wav,32767,never had a good friend
25,00:01:06.740,66740,00:01:08.839,68839,chunk26.wav,32767,to be like you know
26,00:01:12.780,72780,00:01:14.680,74680,chunk27.wav,32767,yeah oh it's good
27,00:01:17.659,77659,00:01:19.819,79819,chunk28.wav,32767,it's [ __ ] up it's too early
28,00:01:22.850,82850,00:01:25.164,85164,chunk29.wav,32767,[Applause]
29,00:01:24.479,84479,00:01:26.729,86729,chunk30.wav,32767,that's what it sounds like right just
30,00:01:27.479,87479,00:01:29.799,89799,chunk31.wav,32767,like I'm [ __ ] a rescue dog or
31,00:01:28.979,88979,00:01:30.549,90549,chunk32.wav,32767,something holy [ __ ]
32,00:01:32.400,92400,00:01:34.300,94300,chunk33.wav,32767,that's a rescue dog but they
33,00:01:36.659,96659,00:01:38.669,98669,chunk34.wav,32638,what's your name is
34,00:01:38.460,98460,00:01:40.379,100379,chunk35.wav,32636,hi Connie thank you so much for coming I
35,00:01:40.680,100680,00:01:43.079,103079,chunk36.wav,32765,appreciate you I'll be honest with you
36,00:01:42.299,102299,00:01:44.669,104669,chunk37.wav,32767,it's gonna happen a few more times
37,00:01:45.479,105479,00:01:46.949,106949,chunk38.wav,32767,say some [ __ ] about you and your laugh
38,00:01:47.040,107040,00:01:48.450,108450,chunk39.wav,32580,but I want you to know that I love your
39,00:01:48.420,108420,00:01:50.070,110070,chunk40.wav,32387,laugh we all love your laugh let's clap
40,00:01:49.860,109860,00:01:52.360,112360,chunk41.wav,32767,for Canada
41,00:01:51.720,111720,00:01:53.290,113290,chunk42.wav,32767,I love you
42,00:01:55.159,115159,00:01:57.859,117859,chunk43.wav,32767,who are you here with
43,00:01:57.960,117960,00:02:01.210,121210,chunk44.wav,32767,your people oh my God
44,00:02:00.560,120560,00:02:02.510,122510,chunk45.wav,32767,white like what do you mean
45,00:02:05.219,125219,00:02:07.379,127379,chunk46.wav,32767,because I've looked around yeah there
46,00:02:08.280,128280,00:02:09.900,129900,chunk47.wav,32767,are four black people I should have
47,00:02:09.539,129539,00:02:12.249,132249,chunk48.wav,32767,counted them but
48,00:02:11.520,131520,00:02:15.489,135489,chunk49.wav,32767,I appreciate oh
49,00:02:14.959,134959,00:02:18.519,138519,chunk50.wav,32767,you guys tightened up Connie let loose
50,00:02:19.459,139459,00:02:21.489,141489,chunk51.wav,32657,I saw this I saw this some guy clap
51,00:02:22.080,142080,00:02:23.250,143250,chunk52.wav,32550,nobody recognized it but it's your
52,00:02:23.520,143520,00:02:24.960,144960,chunk53.wav,31978,birthday on the end over here right
53,00:02:24.420,144420,00:02:26.610,146610,chunk54.wav,32767,brother in the glasses hell yeah man
54,00:02:26.400,146400,00:02:28.410,148410,chunk55.wav,32767,happy birthday brother when was your
55,00:02:28.800,148800,00:02:30.629,150629,chunk56.wav,32767,birthday is it today
56,00:02:30.420,150420,00:02:32.590,152590,chunk57.wav,32767,Monday oh my God it's your birthday
57,00:02:32.459,152459,00:02:33.609,153609,chunk58.wav,32767,weekend
58,00:02:36.239,156239,00:02:39.719,159719,chunk59.wav,32767,that's great man we
59,00:02:38.280,158280,00:02:40.740,160740,chunk60.wav,32767,man oh your family yeah okay
60,00:02:43.560,163560,00:02:45.670,165670,chunk61.wav,32767,I'm helping move all right
61,00:02:48.120,168120,00:02:49.960,169960,chunk62.wav,32743,which what family are you here with
62,00:02:52.920,172920,00:02:55.079,175079,chunk63.wav,32767,your siblings and then their their
63,00:02:54.239,174239,00:02:56.349,176349,chunk64.wav,32473,significant others okay so no parents no
64,00:02:57.239,177239,00:02:59.039,179039,chunk65.wav,32767,no
65,00:02:58.459,178459,00:03:00.429,180429,chunk66.wav,32767,hell yeah dude let loose how old you
66,00:03:00.840,180840,00:03:02.730,182730,chunk67.wav,31710,turn brother
67,00:03:02.400,182400,00:03:05.010,185010,chunk68.wav,32767,you're gonna be 25. oh my God you just
68,00:03:04.620,184620,00:03:06.690,186690,chunk69.wav,32767,go wild go rent a car
69,00:03:07.620,187620,00:03:10.230,190230,chunk70.wav,32767,yeah
70,00:03:08.760,188760,00:03:12.340,192340,chunk71.wav,32767,your frontal lobe finishes on Monday
71,00:03:12.840,192840,00:03:14.380,194380,chunk72.wav,32767,it's mushy right now
72,00:03:19.420,199420,00:03:21.530,201530,chunk73.wav,32638,[Applause]
73,00:03:21.620,201620,00:03:23.319,203319,chunk74.wav,32206,congrats man what'd you do for your
74,00:03:23.640,203640,00:03:25.020,205020,chunk75.wav,31729,birthday is this it
75,00:03:25.019,205019,00:03:26.369,206369,chunk76.wav,32767,yeah that's great man we'll hang out
76,00:03:26.400,206400,00:03:28.050,208050,chunk77.wav,32675,I'll get you a drink next door for sure
77,00:03:27.720,207720,00:03:29.519,209519,chunk78.wav,32767,for real and you know what I'll tell you
78,00:03:29.700,209700,00:03:31.079,211079,chunk79.wav,32766,what if we can I will swear to God pay
79,00:03:31.319,211319,00:03:33.729,213729,chunk80.wav,32767,for it if you can get him another drink
80,00:03:32.459,212459,00:03:35.519,215519,chunk81.wav,32767,today stable just just him uh
81,00:03:36.140,216140,00:03:38.479,218479,chunk82.wav,32767,actually him and his family not his
82,00:03:38.580,218580,00:03:39.699,219699,chunk83.wav,32767,friends
83,00:03:42.200,222200,00:03:45.520,225520,chunk84.wav,32767,no just him uh foreign
84,00:03:46.680,226680,00:03:49.080,229080,chunk85.wav,32637,happy birthday to you man what'd you get
85,00:03:48.840,228840,00:03:51.969,231969,chunk86.wav,31796,so far anything fun
86,00:03:51.480,231480,00:03:53.289,233289,chunk87.wav,32748,you got a shirt that says Sports
87,00:03:56.700,236700,00:03:59.460,239460,chunk88.wav,32767,what is that
88,00:03:58.319,238319,00:04:01.229,241229,chunk89.wav,32767,I can't wait to catch the sports game
89,00:04:02.220,242220,00:04:04.600,244600,chunk90.wav,32767,and then I have to get back to the books
90,00:04:04.140,244140,00:04:05.560,245560,chunk91.wav,32767,at College University
91,00:04:08.840,248840,00:04:11.985,251985,chunk92.wav,32767,she's bad
92,00:04:11.450,251450,00:04:13.290,253290,chunk93.wav,32767,[Applause]
93,00:04:22.940,262940,00:04:25.840,265840,chunk94.wav,32767,I love you Connie
94,00:04:26.000,266000,00:04:29.349,269349,chunk95.wav,32767,are you with a husband
95,00:04:28.740,268740,00:04:31.499,271499,chunk96.wav,32767,is that your husband oh really how how
96,00:04:32.699,272699,00:04:35.349,275349,chunk97.wav,32687,long you've been married
97,00:04:34.259,274259,00:04:36.129,276129,chunk98.wav,32687,really and let me ask you sir
98,00:04:38.820,278820,00:04:41.160,281160,chunk99.wav,32767,sit Ben
99,00:04:40.440,280440,00:04:42.510,282510,chunk100.wav,32767,35 years of that
100,00:04:43.500,283500,00:04:44.940,284940,chunk101.wav,32694,what
101,00:04:44.580,284580,00:04:46.570,286570,chunk102.wav,32713,yeah yeah
102,00:04:46.380,286380,00:04:48.990,288990,chunk103.wav,32767,okay
103,00:04:48.560,288560,00:04:51.260,291260,chunk104.wav,32736,you okay you know what give his drinks
104,00:04:51.600,291600,00:04:52.780,292780,chunk105.wav,32767,to him
105,00:04:57.540,297540,00:04:59.190,299190,chunk106.wav,32767,at you he used to be funny and then he's
106,00:04:59.220,299220,00:05:01.450,301450,chunk107.wav,32767,like I can't do that
107,00:05:00.840,300840,00:05:02.260,302260,chunk108.wav,32767,foreign
108,00:05:04.759,304759,00:05:06.999,306999,chunk109.wav,32767,he used to be a fun-loving guy and now
109,00:05:07.320,307320,00:05:09.700,309700,chunk110.wav,32767,he's just like thinking of the most evil
110,00:05:09.240,309240,00:05:10.660,310660,chunk111.wav,32767,things all the time
111,00:05:12.720,312720,00:05:14.890,314890,chunk112.wav,32767,it's for like Comedy Central no CBS
112,00:05:17.460,317460,00:05:19.060,319060,chunk113.wav,32612,we're watching Fox News
113,00:05:23.160,323160,00:05:24.429,324429,chunk114.wav,31435,I really need that
114,00:05:26.580,326580,00:05:28.470,328470,chunk115.wav,27500,you know leather jacket
115,00:05:28.500,328500,00:05:30.720,330720,chunk116.wav,32722,you know what I mean give me give me a
116,00:05:30.360,330360,00:05:32.680,332680,chunk117.wav,32296,cool give me a cool guy yeah
117,00:05:32.940,332940,00:05:33.970,333970,chunk118.wav,32767,yeah
118,00:05:35.460,335460,00:05:39.999,339999,chunk119.wav,32767,what are you drinking uh Lucy juicy oh
119,00:05:40.460,340460,00:05:42.499,342499,chunk120.wav,32767,yeah it's a Lucy juice
120,00:05:45.600,345600,00:05:48.240,348240,chunk121.wav,32767,it gets me right where I need to be I'm
121,00:05:49.259,349259,00:05:51.029,351029,chunk122.wav,32345,sorry I asked you to participate then
122,00:05:50.880,350880,00:05:52.590,352590,chunk123.wav,32610,I'm like are you don't mind making money
123,00:05:52.800,352800,00:05:54.540,354540,chunk124.wav,32687,who you guys do you guys here together
124,00:05:54.300,354300,00:05:55.800,355800,chunk125.wav,32767,Brothers nice man you got like a silver
125,00:05:56.280,356280,00:05:57.390,357390,chunk126.wav,32311,tooth and I'm going to point it out
126,00:05:57.300,357300,00:05:59.040,359040,chunk127.wav,32767,that's [ __ ] it's hard because the
127,00:05:58.500,358500,00:06:00.810,360810,chunk128.wav,32767,light's hitting it
