,start,start_ms,end,end_ms,file,volume,text
0,00:00:01.599,1599,00:00:05.059,5059,chunk1.wav,21698,hey y'all It Is Going Down August 9th
1,00:00:05.080,5080,00:00:09.060,9060,chunk2.wav,21378,and 10th our biggest shows ever kill
2,00:00:08.519,8519,00:00:11.899,11899,chunk3.wav,20581,Tony live from Madison Square Garden in
3,00:00:13.040,13040,00:00:15.480,15480,chunk4.wav,20676,beautiful New York City there are still
4,00:00:15.280,15280,00:00:17.659,17659,chunk5.wav,20684,very few tickets available for the live
5,00:00:17.920,17920,00:00:20.240,20240,chunk6.wav,20420,shows in New York and if you can't make
6,00:00:20.039,20039,00:00:22.719,22719,chunk7.wav,21055,it to New York City you can watch the
7,00:00:22.560,22560,00:00:25.560,25560,chunk8.wav,21184,live stream all of your favorite cast
8,00:00:25.400,25400,00:00:28.200,28200,chunk9.wav,20154,and characters of the show it is going
9,00:00:28.560,28560,00:00:31.219,31219,chunk10.wav,20681,to be absolutely hisorical we are
10,00:00:31.000,31000,00:00:33.720,33720,chunk11.wav,17428,holding absolutely nothing back we are
11,00:00:33.879,33879,00:00:36.119,36119,chunk12.wav,20353,so pumped about this event and
12,00:00:36.440,36440,00:00:38.560,38560,chunk13.wav,20176,everything we've ever done up to this
13,00:00:38.360,38360,00:00:40.560,40560,chunk14.wav,17990,point feels like practice to us all the
14,00:00:40.680,40680,00:00:42.680,42680,chunk15.wav,18749,other Arenas all the big shows the
15,00:00:42.760,42760,00:00:44.700,44700,chunk16.wav,14062,development of all the characters the
16,00:00:44.680,44680,00:00:46.580,46580,chunk17.wav,21017,growth of all the comedians August 9th
17,00:00:46.640,46640,00:00:48.839,48839,chunk18.wav,15938,and 10th it all comes to a head killtony
18,00:00:48.480,48480,00:00:52.140,52140,chunk19.wav,20435,live.com for the live stream and tickets
19,00:00:51.039,51039,00:00:53.419,53419,chunk20.wav,19512,at ticketmaster.com for the live shows
20,00:00:56.410,56410,00:00:58.460,58460,chunk21.wav,22685,[Music]
21,00:01:09.010,69010,00:01:10.595,70595,chunk22.wav,32767,[Music]
22,00:01:14.400,74400,00:01:18.375,78375,chunk23.wav,21965,[Music]
23,00:01:20.760,80760,00:01:24.190,84190,chunk24.wav,16339,[Applause]
24,00:01:22.350,82350,00:01:24.985,84985,chunk25.wav,14966,[Music]
25,00:01:29.520,89520,00:01:30.720,90720,chunk26.wav,15223,oh
26,00:01:32.640,92640,00:01:34.859,94859,chunk27.wav,32767,hey this is red Comey live from the
27,00:01:34.360,94360,00:01:36.780,96780,chunk28.wav,32767,comedy Mothership here in Austin Texas
28,00:01:37.079,97079,00:01:39.979,99979,chunk29.wav,32767,for a brand new episode of kill Tony get
29,00:01:39.200,99200,00:01:41.040,101040,chunk30.wav,32767,up Tony it's
30,00:01:44.110,104110,00:01:45.540,105540,chunk31.wav,32767,[Applause]
31,00:01:46.590,106590,00:01:48.374,108374,chunk32.wav,32767,[Music]
32,00:01:46.970,106970,00:01:48.564,108564,chunk33.wav,32767,[Applause]
33,00:01:52.680,112680,00:01:55.820,115820,chunk34.wav,32767,CL who's ready for the best [ __ ]
34,00:01:54.960,114960,00:01:56.960,116960,chunk35.wav,32767,night of their lives huh
35,00:02:01.840,121840,00:02:04.580,124580,chunk36.wav,32767,yeah oh my
36,00:02:05.159,125159,00:02:07.559,127559,chunk37.wav,32767,goodness Make some noise for Brian
37,00:02:07.320,127320,00:02:09.940,129940,chunk38.wav,32767,Redban everybody we're here you're at
